tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_label,fare_amount,tip_amount,total_amount,trip_duration_mins,revenue_per_mile,tip_pct,pickup_hour,pickup_dow,pickup_day,pickup_month,year,is_weekend,is_airport_trip,fare_category,VendorID,RatecodeID,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge
2024-01-18 09:13:42,2024-01-18 09:41:13,1.0,2.28,237,113,1,Credit Card,23.3,5.46,32.76,27.52,14.37,23.4,9,3,Thursday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-13 18:25:52,2024-01-13 18:38:08,1.0,1.68,163,236,1,Credit Card,12.8,3.0,19.8,12.27,11.79,23.4,18,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-22 22:48:23,2024-01-22 23:03:56,1.0,2.4,162,79,2,Cash,12.8,0.0,17.8,15.55,7.42,0.0,22,0,Monday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-21 02:15:14,2024-01-21 02:19:49,1.0,0.8,114,79,1,Credit Card,6.5,1.0,12.5,4.58,15.62,15.4,2,6,Sunday,1,2024,True,0,Short,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-09 17:06:14,2024-01-09 17:21:35,1.0,2.89,13,246,1,Credit Card,17.0,2.35,25.85,15.35,8.94,13.8,17,1,Tuesday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-12 12:14:50,2024-01-12 12:25:21,1.0,1.83,116,24,2,Cash,12.1,0.0,13.6,10.52,7.43,0.0,12,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,0.0
2024-01-24 15:45:30,2024-01-24 16:01:34,1.0,1.87,231,113,1,Credit Card,15.6,1.0,20.6,16.07,11.02,6.4,15,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-12 17:59:00,2024-01-12 18:38:31,2.0,5.24,68,255,1,Credit Card,36.6,8.62,51.72,39.52,9.87,23.6,17,4,Friday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-23 09:19:34,2024-01-23 09:44:45,1.0,2.4,114,100,1,Credit Card,20.5,4.9,29.4,25.18,12.25,23.9,9,1,Tuesday,1,2024,False,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-30 18:20:30,2024-01-30 18:38:07,1.0,0.97,163,230,1,Credit Card,15.6,3.32,25.42,17.62,26.21,21.3,18,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-27 01:23:25,2024-01-27 01:34:15,1.0,2.53,79,229,1,Credit Card,13.5,3.7,22.2,10.83,8.77,27.4,1,5,Saturday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-18 19:33:20,2024-01-18 19:41:02,2.0,1.18,107,170,1,Credit Card,9.3,3.16,18.96,7.7,16.07,34.0,19,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-01 17:12:32,2024-01-01 17:25:19,1.0,1.6,137,68,1,Credit Card,11.4,3.85,19.25,12.78,12.03,33.8,17,0,Monday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-16 08:32:33,2024-01-16 08:52:24,1.0,0.8,141,161,1,Credit Card,17.0,4.2,25.2,19.85,31.5,24.7,8,1,Tuesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-21 14:11:35,2024-01-21 14:15:46,1.0,0.78,238,166,2,Cash,6.5,0.0,8.0,4.18,10.26,0.0,14,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,0.0
2024-01-26 01:01:24,2024-01-26 01:28:26,1.0,10.53,100,265,2,Cash,42.2,0.0,58.08,27.03,5.52,0.0,1,4,Friday,1,2024,False,0,Long,2,1.0,1.0,0.5,13.38,1.0,0.0
2024-01-06 13:24:30,2024-01-06 13:29:14,1.0,1.2,143,50,1,Credit Card,7.9,2.35,14.25,4.73,11.88,29.7,13,5,Saturday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-22 15:12:13,2024-01-22 16:41:47,1.0,12.5,188,151,1,Credit Card,45.5,0.0,47.0,89.57,3.76,0.0,15,0,Monday,1,2024,False,0,Long,1,99.0,0.0,0.5,0.0,1.0,0.0
2024-01-27 16:41:02,2024-01-27 16:50:11,1.0,0.71,68,164,2,Cash,9.3,0.0,13.3,9.15,18.73,0.0,16,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-29 10:57:57,2024-01-29 11:27:00,1.0,14.43,234,1,1,Credit Card,75.5,22.47,112.35,29.05,7.79,29.8,10,0,Monday,1,2024,False,1,Long,2,3.0,0.0,0.0,13.38,1.0,0.0
2024-01-15 12:47:52,2024-01-15 13:08:20,1.0,9.26,138,229,1,Credit Card,37.3,13.31,68.3,20.47,7.38,35.7,12,0,Monday,1,2024,False,0,Medium,2,1.0,5.0,0.5,6.94,1.0,2.5
2024-01-18 15:36:52,2024-01-18 15:42:30,1.0,0.7,237,236,2,Cash,7.2,0.0,11.2,5.63,16.0,0.0,15,3,Thursday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-13 01:13:08,2024-01-13 01:24:34,1.0,1.28,249,234,1,Credit Card,11.4,3.28,19.68,11.43,15.38,28.8,1,5,Saturday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-29 18:35:49,2024-01-29 18:41:48,5.0,0.98,48,142,1,Credit Card,7.9,2.16,16.56,5.98,16.9,27.3,18,0,Monday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-30 16:30:27,2024-01-30 16:39:23,1.0,0.76,230,163,1,Credit Card,9.3,3.16,18.96,8.93,24.95,34.0,16,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-07 01:00:53,2024-01-07 01:18:00,1.0,4.91,231,236,1,Credit Card,21.9,4.04,30.94,17.12,6.3,18.4,1,6,Sunday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-09 06:47:51,2024-01-09 06:50:31,1.0,0.72,75,263,1,Credit Card,5.1,10.0,16.6,2.67,23.06,196.1,6,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,0.0
2024-01-16 17:09:47,2024-01-16 17:24:03,1.0,2.28,170,249,1,Credit Card,14.9,4.28,25.68,14.27,11.26,28.7,17,1,Tuesday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-30 08:42:27,2024-01-30 08:49:34,1.0,1.6,233,140,1,Credit Card,10.0,2.8,16.8,7.12,10.5,28.0,8,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-12 06:37:31,2024-01-12 06:42:11,1.0,1.68,186,125,2,Cash,8.6,0.0,12.6,4.67,7.5,0.0,6,4,Friday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-11 08:24:53,2024-01-11 08:44:41,1.0,1.4,186,161,1,Credit Card,14.2,3.0,21.2,19.8,15.14,21.1,8,3,Thursday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-06 20:43:57,2024-01-06 20:49:38,1.0,1.24,249,68,1,Credit Card,7.9,2.58,15.48,5.68,12.48,32.7,20,5,Saturday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-28 05:50:12,2024-01-28 05:57:32,1.0,2.0,186,125,1,Credit Card,10.7,1.0,16.7,7.33,8.35,9.3,5,6,Sunday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-25 15:56:30,2024-01-25 16:08:08,1.0,1.4,43,161,1,Credit Card,11.4,1.0,18.9,11.63,13.5,8.8,15,3,Thursday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-28 13:34:19,2024-01-28 13:47:38,1.0,1.3,186,170,1,Credit Card,12.8,3.35,20.15,13.32,15.5,26.2,13,6,Sunday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-28 00:21:33,2024-01-28 00:29:17,1.0,1.4,50,142,1,Credit Card,10.0,3.0,18.0,7.73,12.86,30.0,0,6,Sunday,1,2024,True,0,Short,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-02 13:23:42,2024-01-02 13:34:12,1.0,1.72,246,43,1,Credit Card,12.1,4.83,20.93,10.5,12.17,39.9,13,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-27 13:28:28,2024-01-27 13:39:40,2.0,2.26,141,137,1,Credit Card,13.5,3.5,21.0,11.2,9.29,25.9,13,5,Saturday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-16 05:47:29,2024-01-16 05:53:25,1.0,1.47,142,237,1,Credit Card,8.6,0.68,14.28,5.93,9.71,7.9,5,1,Tuesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-07 03:01:18,2024-01-07 03:06:31,1.0,1.6,90,246,1,Credit Card,9.3,3.55,17.85,5.22,11.16,38.2,3,6,Sunday,1,2024,True,0,Short,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-19 19:02:07,2024-01-19 19:11:04,1.0,1.66,87,13,1,Credit Card,10.7,5.0,22.2,8.95,13.37,46.7,19,4,Friday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-16 02:12:11,2024-01-16 02:19:05,1.0,2.3,229,79,1,Credit Card,10.7,3.15,18.85,6.9,8.2,29.4,2,1,Tuesday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-31 21:40:54,2024-01-31 21:44:05,1.0,0.9,237,236,1,Credit Card,5.8,2.7,13.5,3.18,15.0,46.6,21,2,Wednesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-20 12:25:56,2024-01-20 12:38:44,1.0,1.5,90,68,1,Credit Card,11.4,1.6,17.0,12.8,11.33,14.0,12,5,Saturday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-24 17:34:38,2024-01-24 17:53:58,1.0,1.9,263,238,1,Credit Card,17.7,1.5,25.7,19.33,13.53,8.5,17,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-20 09:10:45,2024-01-20 09:18:05,1.0,1.14,114,158,1,Credit Card,9.3,2.66,15.96,7.33,14.0,28.6,9,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-18 12:34:39,2024-01-18 12:50:19,1.0,1.7,142,140,0,Other,14.2,2.73,20.93,15.67,12.31,19.2,12,3,Thursday,1,2024,False,0,Short,1,,0.0,0.5,0.0,1.0,
2024-01-22 15:15:43,2024-01-22 15:25:48,3.0,1.19,237,263,1,Credit Card,10.7,2.94,17.64,10.08,14.82,27.5,15,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-03 18:58:09,2024-01-03 19:05:54,1.0,1.3,233,137,2,Cash,8.6,0.0,15.1,7.75,11.62,0.0,18,2,Wednesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-27 22:19:33,2024-01-27 22:36:58,3.0,2.92,249,237,1,Credit Card,17.7,4.54,27.24,17.42,9.33,25.6,22,5,Saturday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-09 08:42:18,2024-01-09 08:52:07,1.0,1.18,237,236,1,Credit Card,10.7,2.94,17.64,9.82,14.95,27.5,8,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-23 14:55:10,2024-01-23 15:00:28,1.0,0.51,164,230,1,Credit Card,6.5,1.0,11.5,5.3,22.55,15.4,14,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 08:30:19,2024-01-20 08:38:52,1.0,2.2,263,161,1,Credit Card,12.1,3.2,19.3,8.55,8.77,26.4,8,5,Saturday,1,2024,True,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-09 12:08:18,2024-01-09 12:15:05,1.0,1.08,236,75,2,Cash,8.6,0.0,12.6,6.78,11.67,0.0,12,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-30 17:02:29,2024-01-30 17:22:02,1.0,3.5,239,68,1,Credit Card,20.5,5.4,32.4,19.55,9.26,26.3,17,1,Tuesday,1,2024,False,0,Medium,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-11 11:48:30,2024-01-11 11:55:31,1.0,1.17,239,48,1,Credit Card,8.6,2.52,15.12,7.02,12.92,29.3,11,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-23 14:53:56,2024-01-23 15:04:00,2.0,1.7,163,50,1,Credit Card,11.4,2.0,17.4,10.07,10.24,17.5,14,1,Tuesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-13 23:23:35,2024-01-13 23:51:45,1.0,7.28,138,142,1,Credit Card,33.8,8.76,54.31,28.17,7.46,25.9,23,5,Saturday,1,2024,True,0,Medium,2,1.0,6.0,0.5,0.0,1.0,2.5
2024-01-26 15:06:59,2024-01-26 15:31:00,1.0,3.6,230,263,1,Credit Card,23.3,6.8,34.1,24.02,9.47,29.2,15,4,Friday,1,2024,False,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-06 21:34:13,2024-01-06 21:51:01,1.0,2.35,186,142,1,Credit Card,16.3,4.26,25.56,16.8,10.88,26.1,21,5,Saturday,1,2024,True,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-17 16:17:15,2024-01-17 16:26:22,4.0,1.1,43,161,1,Credit Card,10.0,3.3,19.8,9.12,18.0,33.0,16,2,Wednesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-03 11:31:27,2024-01-03 11:51:33,1.0,3.42,161,151,1,Credit Card,20.5,4.9,29.4,20.1,8.6,23.9,11,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-09 15:20:36,2024-01-09 15:28:35,1.0,1.98,137,232,1,Credit Card,10.7,2.94,17.64,7.98,8.91,27.5,15,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-17 12:53:53,2024-01-17 13:11:45,2.0,1.3,170,163,1,Credit Card,16.3,4.06,24.36,17.87,18.74,24.9,12,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-01 12:23:43,2024-01-01 12:49:02,1.0,8.54,146,171,0,Other,34.44,0.0,35.94,25.32,4.21,0.0,12,0,Monday,1,2024,False,0,Medium,2,,0.0,0.5,0.0,1.0,
2024-01-24 19:28:32,2024-01-24 19:36:06,1.0,0.9,236,262,1,Credit Card,7.9,3.6,18.0,7.57,20.0,45.6,19,2,Wednesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-25 18:53:02,2024-01-25 18:58:51,1.0,0.73,161,237,1,Credit Card,7.2,2.74,16.44,5.82,22.52,38.1,18,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-24 16:10:40,2024-01-24 16:18:14,1.0,0.69,163,48,2,Cash,8.6,0.0,15.1,7.57,21.88,0.0,16,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-30 19:42:27,2024-01-30 19:50:17,1.0,1.63,233,224,1,Credit Card,10.0,3.3,19.8,7.83,12.15,33.0,19,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-08 15:58:47,2024-01-08 18:17:31,1.0,19.8,181,117,1,Credit Card,61.5,0.0,63.0,138.73,3.18,0.0,15,0,Monday,1,2024,False,0,Long,1,99.0,0.0,0.5,0.0,1.0,0.0
2024-01-30 18:58:46,2024-01-30 19:06:37,1.0,1.14,113,246,1,Credit Card,9.3,3.16,18.96,7.85,16.63,34.0,18,1,Tuesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-02 11:50:41,2024-01-02 12:37:51,1.0,6.3,10,35,1,Credit Card,27.5,0.0,29.0,47.17,4.6,0.0,11,1,Tuesday,1,2024,False,0,Medium,1,99.0,0.0,0.5,0.0,1.0,0.0
2024-01-28 02:34:54,2024-01-28 02:40:00,1.0,1.28,236,141,1,Credit Card,8.6,2.72,16.32,5.1,12.75,31.6,2,6,Sunday,1,2024,True,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-07 16:06:03,2024-01-07 16:27:21,2.0,10.89,162,138,1,Credit Card,43.6,11.91,71.45,21.3,6.56,27.3,16,6,Sunday,1,2024,True,0,Long,2,1.0,5.0,0.5,6.94,1.0,2.5
2024-01-05 19:05:01,2024-01-05 19:26:56,1.0,2.7,148,164,1,Credit Card,18.4,5.0,29.9,21.92,11.07,27.2,19,4,Friday,1,2024,False,0,Medium,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-15 17:27:43,2024-01-15 17:34:03,1.0,1.31,143,48,1,Credit Card,9.3,3.33,16.63,6.33,12.69,35.8,17,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-20 12:17:33,2024-01-20 12:29:56,1.0,1.2,237,170,1,Credit Card,12.1,3.2,19.3,12.38,16.08,26.4,12,5,Saturday,1,2024,True,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-15 18:14:57,2024-01-15 18:25:40,1.0,1.9,246,163,1,Credit Card,12.1,3.22,19.32,10.72,10.17,26.6,18,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-11 14:24:55,2024-01-11 14:49:58,1.0,3.7,141,74,0,Other,24.0,2.8,30.8,25.05,8.32,11.7,14,3,Thursday,1,2024,False,0,Medium,1,,0.0,0.5,0.0,1.0,
2024-01-18 13:40:43,2024-01-18 13:44:08,1.0,0.28,239,142,2,Cash,5.1,0.0,9.1,3.42,32.5,0.0,13,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-12 07:56:37,2024-01-12 08:10:33,1.0,2.46,262,162,2,Cash,16.3,0.0,20.3,13.93,8.25,0.0,7,4,Friday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-10 09:28:43,2024-01-10 09:45:54,1.0,3.26,262,230,1,Credit Card,18.4,4.48,26.88,17.18,8.25,24.3,9,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-15 08:23:04,2024-01-15 08:36:48,4.0,1.4,162,246,1,Credit Card,11.4,3.05,18.45,13.73,13.18,26.8,8,0,Monday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-09 11:44:52,2024-01-09 11:52:09,1.0,1.13,48,90,1,Credit Card,8.6,2.52,15.12,7.28,13.38,29.3,11,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-10 22:14:57,2024-01-10 22:23:46,1.0,1.68,90,164,1,Credit Card,11.4,4.1,20.5,8.82,12.2,36.0,22,2,Wednesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-18 23:20:18,2024-01-19 00:12:12,3.0,19.0,132,230,2,Cash,70.0,0.0,75.75,51.9,3.99,0.0,23,3,Thursday,1,2024,False,1,Long,2,2.0,0.0,0.5,0.0,1.0,2.5
2024-01-19 20:17:00,2024-01-19 20:55:00,1.0,4.84,80,231,0,Other,25.14,5.83,34.97,38.0,7.23,23.2,20,4,Friday,1,2024,False,0,Medium,2,,0.0,0.5,0.0,1.0,
2024-01-09 20:01:46,2024-01-09 20:09:54,1.0,2.2,50,239,2,Cash,12.1,0.0,17.1,8.13,7.77,0.0,20,1,Tuesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-31 17:21:52,2024-01-31 17:27:36,1.0,0.67,48,143,1,Credit Card,7.2,2.47,16.17,5.73,24.13,34.3,17,2,Wednesday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-04 00:08:17,2024-01-04 00:17:51,1.0,1.76,161,239,1,Credit Card,12.1,4.28,21.38,9.57,12.15,35.4,0,3,Thursday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-17 05:33:04,2024-01-17 05:55:16,1.0,10.1,230,138,1,Credit Card,40.8,10.0,67.74,22.2,6.71,24.5,5,2,Wednesday,1,2024,False,0,Long,1,1.0,8.5,0.5,6.94,1.0,2.5
2024-01-19 21:27:02,2024-01-19 21:51:23,1.0,3.7,161,87,1,Credit Card,20.5,5.1,30.6,24.35,8.27,24.9,21,4,Friday,1,2024,False,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-01 03:31:44,2024-01-01 03:36:42,2.0,0.94,48,143,2,Cash,7.2,0.0,12.2,4.97,12.98,0.0,3,0,Monday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-10 12:35:53,2024-01-10 12:51:49,1.0,2.3,161,114,1,Credit Card,16.3,4.06,24.36,15.93,10.59,24.9,12,2,Wednesday,1,2024,False,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-18 11:00:48,2024-01-18 11:05:27,1.0,0.57,164,186,2,Cash,6.5,0.0,10.5,4.65,18.42,0.0,11,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-11 09:17:36,2024-01-11 09:22:45,2.0,1.18,161,234,1,Credit Card,7.9,1.5,13.4,5.15,11.36,19.0,9,3,Thursday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-02 16:03:52,2024-01-02 16:30:52,2.0,10.0,138,249,1,Credit Card,41.5,11.99,73.68,27.0,7.37,28.9,16,1,Tuesday,1,2024,False,0,Medium,2,1.0,7.5,0.5,6.94,1.0,2.5
2024-01-24 21:05:39,2024-01-24 21:20:03,1.0,2.64,142,263,1,Credit Card,16.3,4.26,25.56,14.4,9.68,26.1,21,2,Wednesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-05 08:10:57,2024-01-05 09:17:47,1.0,20.2,239,132,1,Credit Card,70.0,16.15,97.09,66.83,4.81,23.1,8,4,Friday,1,2024,False,1,Long,1,2.0,2.5,0.5,6.94,1.0,2.5
2024-01-18 17:24:03,2024-01-18 17:34:58,1.0,1.69,186,224,1,Credit Card,11.4,3.58,21.48,10.92,12.71,31.4,17,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-15 20:01:37,2024-01-15 20:10:06,2.0,1.59,186,79,1,Credit Card,10.0,3.0,18.0,8.48,11.32,30.0,20,0,Monday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-11 18:47:46,2024-01-11 18:51:25,1.0,0.52,163,237,1,Credit Card,5.8,2.46,14.76,3.65,28.38,42.4,18,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-20 11:04:41,2024-01-20 11:25:53,1.0,8.67,138,43,1,Credit Card,35.9,10.22,61.31,21.2,7.07,28.5,11,5,Saturday,1,2024,True,0,Medium,2,1.0,5.0,0.5,6.94,1.0,0.0
2024-01-07 20:08:58,2024-01-07 20:24:35,1.0,3.2,43,116,1,Credit Card,17.7,6.8,29.5,15.62,9.22,38.4,20,6,Sunday,1,2024,True,0,Medium,1,1.0,3.5,0.5,0.0,1.0,2.5
2024-01-23 08:18:59,2024-01-23 08:27:52,1.0,1.21,48,170,1,Credit Card,10.0,2.0,16.0,8.88,13.22,20.0,8,1,Tuesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-22 14:11:23,2024-01-22 14:23:39,1.0,0.87,68,170,1,Credit Card,11.4,2.31,17.71,12.27,20.36,20.3,14,0,Monday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-04 18:06:40,2024-01-04 18:10:21,1.0,0.7,161,170,1,Credit Card,6.5,1.0,14.0,3.68,20.0,15.4,18,3,Thursday,1,2024,False,0,Short,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-18 12:49:13,2024-01-18 13:20:42,1.0,2.1,137,48,1,Credit Card,24.7,5.75,34.45,31.48,16.4,23.3,12,3,Thursday,1,2024,False,0,Medium,1,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-14 14:28:29,2024-01-14 14:46:52,1.0,2.62,262,161,1,Credit Card,19.1,4.62,27.72,18.38,10.58,24.2,14,6,Sunday,1,2024,True,0,Medium,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-22 04:17:28,2024-01-22 04:30:58,1.0,3.91,161,75,1,Credit Card,18.4,0.0,23.4,13.5,5.98,0.0,4,0,Monday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-09 21:24:28,2024-01-09 21:32:51,2.0,1.12,151,238,2,Cash,9.3,0.0,14.3,8.38,12.77,0.0,21,1,Tuesday,1,2024,False,0,Short,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-24 09:36:59,2024-01-24 09:43:17,1.0,0.74,231,45,1,Credit Card,7.2,0.0,11.2,6.3,15.14,0.0,9,2,Wednesday,1,2024,False,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-14 16:28:00,2024-01-14 16:37:10,1.0,1.45,107,4,1,Credit Card,10.0,2.52,16.52,9.17,11.39,25.2,16,6,Sunday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-17 17:04:59,2024-01-17 17:14:41,4.0,1.1,125,261,2,Cash,10.0,0.0,16.5,9.7,15.0,0.0,17,2,Wednesday,1,2024,False,0,Short,1,1.0,5.0,0.5,0.0,1.0,2.5
2024-01-20 19:13:03,2024-01-20 19:17:56,2.0,0.48,162,161,1,Credit Card,6.5,2.1,12.6,4.88,26.25,32.3,19,5,Saturday,1,2024,True,0,Short,2,1.0,0.0,0.5,0.0,1.0,2.5
2024-01-26 19:05:16,2024-01-26 19:21:30,1.0,2.68,238,262,1,Credit Card,16.3,4.56,27.36,16.23,10.21,28.0,19,4,Friday,1,2024,False,0,Medium,2,1.0,2.5,0.5,0.0,1.0,2.5
2024-01-10 20:02:08,2024-01-10 20:12:56,1.0,2.16,48,158,1,Credit Card,12.8,2.67,20.47,10.8,9.48,20.9,20,2,Wednesday,1,2024,False,0,Medium,2,1.0,1.0,0.5,0.0,1.0,2.5
2024-01-10 12:17:42,2024-01-10 12:25:16,1.0,1.2,113,231,1,Credit Card,9.3,2.65,15.95,7.57,13.29,28.5,12,2,Wednesday,1,2024,False,0,Short,1,1.0,2.5,0.5,0.0,1.0,2.5
